year,company,country_iso3,process_node_nm,fab_type,monthly_wafer_capacity,fab_started_year,ticker,segment,revenue_usd_bn,operating_margin_pct,operating_income_usd_bn,rd_spend_usd_bn,capex_usd_bn,ai_chip_launches,total_ai_shipments,total_ai_revenue_m,avg_memory_gb,avg_fp16_tflops,avg_tdp,avg_chip_price,highest_chip_price,lowest_chip_price,export_control_events,avg_severity_score,us_actions,china_actions,netherlands_actions,worldwide_sales,average_monthly_sales,max_monthly_sales,fab_age,rd_ratio,capex_ratio,operating_income_ratio,ai_revenue_per_chip,sales_per_launch,price_spread,company_fab_age_ratio,shipments_per_launch,revenue_per_ai_launch,profit_margin,performance_score,performance_per_watt,price_index,price_volatility,export_risk_score,geo_risk,innovation_score,investment_score,ai_market_score,sales_variation,growth_potential
2026,Intel,DEU,7,logic_leading,23413,2026,INTC,idm_cpu,59.79,12.5,7.47,11.96,14.95,30.0,2935334.0,70687.7,147.96666666666667,927.7333333333332,1270.2666666666669,10463.3045,33556.33,2.09,3.0,8.0,2.0,1.0,0.0,1088320154.0,43532806.16,131937729.0,0,0.20003344706416715,0.25004180883020893,0.12493727839208432,0.024081646558229298,35107101.741935484,33554.240000000005,0.0,94688.19354838709,2280.248387096774,12.5,137273.60888888888,0.7297708322408095,0.31180384434637676,3.2065427759675766,24.0,11.0,600.1003411925014,3.1255226103776117,2723.2071962666664,88404922.84,5.0016724930466205
2020,SMIC,CHN,14,logic_mature,0,2020,0981,foundry,3.92,42.9,1.68,0.31,1.76,4.0,40006.0,600.1,34.0,197.75,307.5,3.8054166666666656,4.82,2.71,3.0,8.0,3.0,0.0,0.0,880778716.0,14679645.266666668,41756367.0,0,0.07908161247918048,0.44897947730115373,0.42857131924201036,0.014999875021871173,176155743.2,2.1100000000000003,0.0,8001.2,120.02000000000001,42.9,6723.5,0.6410048622366289,0.6538516609392896,0.4390878349085235,24.0,11.0,31.632644991672194,19.261219576219496,7.9111865,27076721.733333334,3.550602103503485
2021,SMIC,CHN,14,logic_mature,10815,2020,0981,foundry,5.52,36.4,2.01,0.44,2.48,7.0,209085.0,3136.2000000000003,44.57142857142857,243.57142857142856,307.1428571428572,4.252083333333333,5.1,2.93,1.0,5.0,1.0,0.0,0.0,1111785028.0,18529750.466666665,52923444.0,1,0.07971013048729521,0.44927528092839114,0.36413036881696215,0.014999569555111295,138973128.5,2.1699999999999995,0.0004945598417408506,26135.625,392.02500000000003,36.4,10856.326530612243,0.7904496986555398,0.6970628415300547,0.41316937723125735,5.0,6.0,55.79709134110664,16.35362022579344,50.92713214285714,34393693.53333333,3.5811791267518265
2022,SMIC,CHN,14,logic_mature,24320,2020,0981,foundry,7.09,37.8,2.68,0.57,3.19,8.0,152204.0,2283.0,43.0,236.875,290.625,80.2238888888889,278.45,2.05,4.0,9.0,4.0,0.0,0.0,1148168388.0,19136139.8,54549224.0,2,0.08039491108675442,0.44992941467850284,0.3779971258114068,0.014999507243520253,127574265.33333333,276.4,0.0009886307464162135,16911.555555555555,253.66666666666666,37.8,10185.625,0.8122588941277326,0.28707779169400216,3.402939748158382,36.0,13.0,64.31592886940354,17.007331874847406,36.0533225,35413084.2,3.6172035288393696
2023,SMIC,CHN,14,logic_mature,35715,2020,0981,foundry,6.72,37.5,2.52,0.54,3.02,15.0,991098.0,23611.1,156.0,414.9333333333333,343.8,7427.86695652174,35640.01,1.38,7.0,7.428571428571429,3.0,3.0,1.0,1053770850.0,17562847.5,51618069.0,3,0.08035713089923648,0.4494046950290633,0.3749999441964369,0.02382314985687605,65860678.125,35638.630000000005,0.0014822134387351778,61943.625,1475.69375,37.5,64729.59999999999,1.2034029389017786,0.20840786937636557,4.797317034829,52.0,14.428571428571429,120.5356963488547,16.852676063589872,411.23959679999996,34055221.5,3.6112871905181887
2024,SMIC,CHN,14,logic_mature,32300,2020,0981,foundry,8.2,37.3,3.06,0.66,3.69,26.0,4904042.0,109819.4,145.5,804.6923076923077,1360.7692307692307,9161.659411764706,42124.09,1.91,6.0,6.666666666666667,4.0,2.0,0.0,1261097212.0,21018286.866666667,61310821.0,4,0.08048779506246403,0.449999945121958,0.37317068619869687,0.02239364540645341,46707304.14814815,42122.17999999999,0.0019753086419753087,181631.1851851852,4067.385185185185,37.3,117082.73076923078,0.5909167937637689,0.2174869991201136,4.597156579444151,40.0,12.666666666666668,209.26826716240646,16.784997953049032,3946.244874,40292534.13333333,3.6219503361096215
2025,SMIC,CHN,14,logic_mature,36705,2020,0981,foundry,10.28,41.2,4.23,0.82,4.63,30.0,4876006.0,112487.8,147.96666666666667,927.7333333333332,1270.2666666666669,11861.496,37949.43,1.8,7.0,6.857142857142857,6.0,1.0,0.0,1591280610.0,26521343.5,85348277.0,5,0.07976652920559055,0.4503890612462003,0.4114785591946928,0.023069655150207948,51331632.58064516,37947.63,0.0024679170779861796,157290.51612903227,3628.6387096774192,41.2,137273.60888888888,0.7297708322408095,0.31255234789171027,3.1989582968036405,48.0,13.857142857142858,239.29958761677165,18.556029323343456,4523.633299733333,58826933.5,3.592597220777355
2026,SMIC,CHN,14,logic_mature,39208,2020,0981,foundry,11.94,39.9,4.76,0.96,5.37,30.0,2935334.0,70687.7,147.96666666666667,927.7333333333332,1270.2666666666669,10463.3045,33556.33,2.09,3.0,8.0,2.0,1.0,0.0,1088320154.0,43532806.16,131937729.0,6,0.08040200331641514,0.4497487060511972,0.39865993311055836,0.024081646558229298,35107101.741935484,33554.240000000005,0.0029600394671928957,94688.19354838709,2280.248387096774,39.9,137273.60888888888,0.7297708322408095,0.31180384434637676,3.2065427759675766,24.0,11.0,241.2060099492454,17.944973371442767,2723.2071962666664,88404922.84,3.6160696955481777
2016,SMIC,CHN,28,logic_mature,0,2016,0981,foundry,2.68,40.5,1.09,0.21,1.21,0.0,0.0,0.0,0.0,0.0,0.0,2.89625,3.78,1.85,0.0,0.0,0.0,0.0,0.0,677861710.0,11297695.166666666,32073453.0,0,0.0783581797170971,0.451492368846131,0.40671626615064693,0.0,677861710.0,1.9299999999999997,0.0,0.0,0.0,40.5,0.0,0.0,0.6059100418410043,0.49534809111324984,0.0,0.0,0.0,18.285440938268305,0.0,20775757.833333336,3.5378120178943027
2017,SMIC,CHN,28,logic_mature,20178,2016,0981,foundry,2.99,36.9,1.1,0.24,1.34,0.0,0.0,0.0,0.0,0.0,0.0,4.944166666666667,7.11,3.5,0.0,0.0,0.0,0.0,0.0,824441888.0,13740698.133333333,39171620.0,1,0.08026753168309976,0.4481603852306404,0.3678928535475406,0.0,824441888.0,3.6100000000000003,0.0004955401387512388,0.0,0.0,36.9,0.0,0.0,0.6096383066173449,0.6073180989765877,0.0,0.0,0.0,16.53711821501063,0.0,25430921.866666667,3.597272792061062
2018,SMIC,CHN,28,logic_mature,40586,2016,0981,foundry,3.23,38.5,1.25,0.26,1.46,0.0,0.0,0.0,0.0,0.0,0.0,6.297499999999999,8.43,4.13,1.0,5.0,1.0,0.0,0.0,937556570.0,15625942.833333334,44840672.0,2,0.08049533111599656,0.4520122439590576,0.3869967842115219,0.0,937556570.0,4.3,0.0009905894006934125,0.0,0.0,38.5,0.0,0.0,0.6678154825026511,0.5892428914011648,5.0,6.0,0.0,17.402471392423717,0.0,29214729.166666664,3.6384875245968957
2019,SMIC,CHN,28,logic_mature,64587,2016,0981,foundry,3.64,45.3,1.65,0.29,1.64,0.0,0.0,0.0,0.0,0.0,0.0,4.458333333333333,6.97,2.85,2.0,6.0,2.0,0.0,0.0,824613952.0,13743565.866666667,38651660.0,3,0.07967030778288246,0.4505493267721629,0.4532965787646761,0.0,824613952.0,4.119999999999999,0.0014851485148514852,0.0,0.0,45.3,0.0,0.0,0.5593893768297783,0.7548091603053434,12.0,8.0,0.0,20.40988450277898,0.0,24908094.133333333,3.5895403535308708
2020,SMIC,CHN,28,logic_mature,63793,2016,0981,foundry,3.92,42.9,1.68,0.31,1.76,4.0,40006.0,600.1,34.0,197.75,307.5,3.8054166666666656,4.82,2.71,3.0,8.0,3.0,0.0,0.0,880778716.0,14679645.266666668,41756367.0,4,0.07908161247918048,0.44897947730115373,0.42857131924201036,0.014999875021871173,176155743.2,2.1100000000000003,0.0019792182088075212,8001.2,120.02000000000001,42.9,6723.5,0.6410048622366289,0.6538516609392896,0.4390878349085235,24.0,11.0,31.632644991672194,19.261219576219496,7.9111865,27076721.733333334,3.550602103503485
2021,SMIC,CHN,28,logic_mature,51986,2016,0981,foundry,5.52,36.4,2.01,0.44,2.48,7.0,209085.0,3136.2000000000003,44.57142857142857,243.57142857142856,307.1428571428572,4.252083333333333,5.1,2.93,1.0,5.0,1.0,0.0,0.0,1111785028.0,18529750.466666665,52923444.0,5,0.07971013048729521,0.44927528092839114,0.36413036881696215,0.014999569555111295,138973128.5,2.1699999999999995,0.002472799208704253,26135.625,392.02500000000003,36.4,10856.326530612243,0.7904496986555398,0.6970628415300547,0.41316937723125735,5.0,6.0,55.79709134110664,16.35362022579344,50.92713214285714,34393693.53333333,3.5811791267518265
2022,SMIC,CHN,28,logic_mature,59055,2016,0981,foundry,7.09,37.8,2.68,0.57,3.19,8.0,152204.0,2283.0,43.0,236.875,290.625,80.2238888888889,278.45,2.05,4.0,9.0,4.0,0.0,0.0,1148168388.0,19136139.8,54549224.0,6,0.08039491108675442,0.44992941467850284,0.3779971258114068,0.014999507243520253,127574265.33333333,276.4,0.002965892239248641,16911.555555555555,253.66666666666666,37.8,10185.625,0.8122588941277326,0.28707779169400216,3.402939748158382,36.0,13.0,64.31592886940354,17.007331874847406,36.0533225,35413084.2,3.6172035288393696
2023,SMIC,CHN,28,logic_mature,59508,2016,0981,foundry,6.72,37.5,2.52,0.54,3.02,15.0,991098.0,23611.1,156.0,414.9333333333333,343.8,7427.86695652174,35640.01,1.38,7.0,7.428571428571429,3.0,3.0,1.0,1053770850.0,17562847.5,51618069.0,7,0.08035713089923648,0.4494046950290633,0.3749999441964369,0.02382314985687605,65860678.125,35638.630000000005,0.003458498023715415,61943.625,1475.69375,37.5,64729.59999999999,1.2034029389017786,0.20840786937636557,4.797317034829,52.0,14.428571428571429,120.5356963488547,16.852676063589872,411.23959679999996,34055221.5,3.6112871905181887
2024,SMIC,CHN,28,logic_mature,54967,2016,0981,foundry,8.2,37.3,3.06,0.66,3.69,26.0,4904042.0,109819.4,145.5,804.6923076923077,1360.7692307692307,9161.659411764706,42124.09,1.91,6.0,6.666666666666667,4.0,2.0,0.0,1261097212.0,21018286.866666667,61310821.0,8,0.08048779506246403,0.449999945121958,0.37317068619869687,0.02239364540645341,46707304.14814815,42122.17999999999,0.003950617283950617,181631.1851851852,4067.385185185185,37.3,117082.73076923078,0.5909167937637689,0.2174869991201136,4.597156579444151,40.0,12.666666666666668,209.26826716240646,16.784997953049032,3946.244874,40292534.13333333,3.6219503361096215
2025,SMIC,CHN,28,logic_mature,63297,2016,0981,foundry,10.28,41.2,4.23,0.82,4.63,30.0,4876006.0,112487.8,147.96666666666667,927.7333333333332,1270.2666666666669,11861.496,37949.43,1.8,7.0,6.857142857142857,6.0,1.0,0.0,1591280610.0,26521343.5,85348277.0,9,0.07976652920559055,0.4503890612462003,0.4114785591946928,0.023069655150207948,51331632.58064516,37947.63,0.004442250740375123,157290.51612903227,3628.6387096774192,41.2,137273.60888888888,0.7297708322408095,0.31255234789171027,3.1989582968036405,48.0,13.857142857142858,239.29958761677165,18.556029323343456,4523.633299733333,58826933.5,3.592597220777355
2026,SMIC,CHN,28,logic_mature,70252,2016,0981,foundry,11.94,39.9,4.76,0.96,5.37,30.0,2935334.0,70687.7,147.96666666666667,927.7333333333332,1270.2666666666669,10463.3045,33556.33,2.09,3.0,8.0,2.0,1.0,0.0,1088320154.0,43532806.16,131937729.0,10,0.08040200331641514,0.4497487060511972,0.39865993311055836,0.024081646558229298,35107101.741935484,33554.240000000005,0.00493339911198816,94688.19354838709,2280.248387096774,39.9,137273.60888888888,0.7297708322408095,0.31180384434637676,3.2065427759675766,24.0,11.0,241.2060099492454,17.944973371442767,2723.2071962666664,88404922.84,3.6160696955481777
2023,SMIC,CHN,7,logic_leading,0,2023,0981,foundry,6.72,37.5,2.52,0.54,3.02,15.0,991098.0,23611.1,156.0,414.9333333333333,343.8,7427.86695652174,35640.01,1.38,7.0,7.428571428571429,3.0,3.0,1.0,1053770850.0,17562847.5,51618069.0,0,0.08035713089923648,0.4494046950290633,0.3749999441964369,0.02382314985687605,65860678.125,35638.630000000005,0.0,61943.625,1475.69375,37.5,64729.59999999999,1.2034029389017786,0.20840786937636557,4.797317034829,52.0,14.428571428571429,120.5356963488547,16.852676063589872,411.23959679999996,34055221.5,3.6112871905181887
2024,SMIC,CHN,7,logic_leading,5084,2023,0981,foundry,8.2,37.3,3.06,0.66,3.69,26.0,4904042.0,109819.4,145.5,804.6923076923077,1360.7692307692307,9161.659411764706,42124.09,1.91,6.0,6.666666666666667,4.0,2.0,0.0,1261097212.0,21018286.866666667,61310821.0,1,0.08048779506246403,0.449999945121958,0.37317068619869687,0.02239364540645341,46707304.14814815,42122.17999999999,0.0004938271604938272,181631.1851851852,4067.385185185185,37.3,117082.73076923078,0.5909167937637689,0.2174869991201136,4.597156579444151,40.0,12.666666666666668,209.26826716240646,16.784997953049032,3946.244874,40292534.13333333,3.6219503361096215
2025,SMIC,CHN,7,logic_leading,15045,2023,0981,foundry,10.28,41.2,4.23,0.82,4.63,30.0,4876006.0,112487.8,147.96666666666667,927.7333333333332,1270.2666666666669,11861.496,37949.43,1.8,7.0,6.857142857142857,6.0,1.0,0.0,1591280610.0,26521343.5,85348277.0,2,0.07976652920559055,0.4503890612462003,0.4114785591946928,0.023069655150207948,51331632.58064516,37947.63,0.0009871668311944718,157290.51612903227,3628.6387096774192,41.2,137273.60888888888,0.7297708322408095,0.31255234789171027,3.1989582968036405,48.0,13.857142857142858,239.29958761677165,18.556029323343456,4523.633299733333,58826933.5,3.592597220777355
2026,SMIC,CHN,7,logic_leading,15954,2023,0981,foundry,11.94,39.9,4.76,0.96,5.37,30.0,2935334.0,70687.7,147.96666666666667,927.7333333333332,1270.2666666666669,10463.3045,33556.33,2.09,3.0,8.0,2.0,1.0,0.0,1088320154.0,43532806.16,131937729.0,3,0.08040200331641514,0.4497487060511972,0.39865993311055836,0.024081646558229298,35107101.741935484,33554.240000000005,0.0014800197335964479,94688.19354838709,2280.248387096774,39.9,137273.60888888888,0.7297708322408095,0.31180384434637676,3.2065427759675766,24.0,11.0,241.2060099492454,17.944973371442767,2723.2071962666664,88404922.84,3.6160696955481777
2014,GlobalFoundries,USA,14,logic_mature,0,2014,GFS,foundry,4.64,40.5,1.88,0.37,2.09,0.0,0.0,0.0,0.0,0.0,0.0,3.405416666666667,4.5,2.49,0.0,0.0,0.0,0.0,0.0,671685834.0,11194763.9,31823947.0,0,0.07974136212470644,0.45043093740712553,0.4051723264714814,0.0,671685834.0,2.01,0.0,0.0,0.0,40.5,0.0,0.0,0.6191666666666668,0.45625650241180354,0.0,0.0,0.0,18.242452964988583,0.0,20629183.1,3.5917976491952572
2015,GlobalFoundries,USA,14,logic_mature,9732,2014,GFS,foundry,5.09,39.1,1.99,0.41,2.29,0.0,0.0,0.0,0.0,0.0,0.0,2.605833333333333,3.38,2.0,0.0,0.0,0.0,0.0,0.0,670335722.0,11172262.033333331,30990284.0,1,0.08055008240666357,0.44990167978356,0.39096259509575737,0.0,670335722.0,1.38,0.000496031746031746,0.0,0.0,39.1,0.0,0.0,0.5949391171993911,0.3827131962098452,0.0,0.0,0.0,17.591155679537195,0.0,19818021.96666667,3.6239617381462126
2016,GlobalFoundries,USA,14,logic_mature,20467,2014,GFS,foundry,5.47,38.0,2.08,0.44,2.46,0.0,0.0,0.0,0.0,0.0,0.0,2.89625,3.78,1.85,0.0,0.0,0.0,0.0,0.0,677861710.0,11297695.166666666,32073453.0,2,0.08043874215013855,0.4497256947485019,0.3802558719824731,0.0,677861710.0,1.9299999999999997,0.0009915716410510659,0.0,0.0,38.0,0.0,0.0,0.6059100418410043,0.49534809111324984,0.0,0.0,0.0,17.08957640044307,0.0,20775757.833333336,3.6175369198166663
2017,GlobalFoundries,USA,14,logic_mature,27320,2014,GFS,foundry,5.74,38.9,2.23,0.46,2.58,0.0,0.0,0.0,0.0,0.0,0.0,4.944166666666667,7.11,3.5,0.0,0.0,0.0,0.0,0.0,824441888.0,13740698.133333333,39171620.0,3,0.08013935886073888,0.44947727361023104,0.3885016744770602,0.0,824441888.0,3.6100000000000003,0.0014866204162537165,0.0,0.0,38.9,0.0,0.0,0.6096383066173449,0.6073180989765877,0.0,0.0,0.0,17.484665943437985,0.0,25430921.866666667,3.602082052959682
2018,GlobalFoundries,USA,14,logic_mature,32927,2014,GFS,foundry,5.98,41.5,2.48,0.48,2.69,0.0,0.0,0.0,0.0,0.0,0.0,6.297499999999999,8.43,4.13,1.0,5.0,1.0,0.0,0.0,937556570.0,15625942.833333334,44840672.0,4,0.08026754510576167,0.44983270069687276,0.414715649713102,0.0,937556570.0,4.3,0.001981178801386825,0.0,0.0,41.5,0.0,0.0,0.6678154825026511,0.5892428914011648,5.0,6.0,0.0,18.66805707892022,0.0,29214729.166666664,3.610696659323282
2019,GlobalFoundries,USA,14,logic_mature,30917,2014,GFS,foundry,5.47,40.0,2.19,0.44,2.46,0.0,0.0,0.0,0.0,0.0,0.0,4.458333333333333,6.97,2.85,2.0,6.0,2.0,0.0,0.0,824613952.0,13743565.866666667,38651660.0,5,0.08043874215013855,0.4497256947485019,0.40036555752000774,0.0,824613952.0,4.119999999999999,0.0024752475247524753,0.0,0.0,40.0,0.0,0.0,0.5593893768297783,0.7548091603053434,12.0,8.0,0.0,17.989027789940074,0.0,24908094.133333333,3.6175369198166663
2020,GlobalFoundries,USA,14,logic_mature,29727,2014,GFS,foundry,4.97,41.3,2.06,0.4,2.24,4.0,40006.0,600.1,34.0,197.75,307.5,3.8054166666666656,4.82,2.71,3.0,8.0,3.0,0.0,0.0,880778716.0,14679645.266666668,41756367.0,6,0.08048288119056717,0.4507041346671762,0.4144868381314209,0.014999875021871173,176155743.2,2.1100000000000003,0.0029688273132112814,8001.2,120.02000000000001,41.3,6723.5,0.6410048622366289,0.6538516609392896,0.4390878349085235,24.0,11.0,32.193152476226864,18.614080761754376,7.9111865,27076721.733333334,3.6273967322515728
2021,GlobalFoundries,USA,14,logic_mature,30875,2014,GFS,foundry,6.63,39.7,2.63,0.53,2.98,7.0,209085.0,3136.2000000000003,44.57142857142857,243.57142857142856,307.1428571428572,4.252083333333333,5.1,2.93,1.0,5.0,1.0,0.0,0.0,1111785028.0,18529750.466666665,52923444.0,7,0.07993965611769893,0.44947202873725056,0.3966816897916003,0.014999569555111295,138973128.5,2.1699999999999995,0.0034619188921859545,26135.625,392.02500000000003,39.7,10856.326530612243,0.7904496986555398,0.6970628415300547,0.41316937723125735,5.0,6.0,55.957759282389254,17.84403954086885,50.92713214285714,34393693.53333333,3.5930639411780305
2022,GlobalFoundries,USA,14,logic_mature,27958,2014,GFS,foundry,8.0,39.8,3.18,0.64,3.6,8.0,152204.0,2283.0,43.0,236.875,290.625,80.2238888888889,278.45,2.05,4.0,9.0,4.0,0.0,0.0,1148168388.0,19136139.8,54549224.0,8,0.07999999000000126,0.44999994375000707,0.3974999503125063,0.014999507243520253,127574265.33333333,276.4,0.003954522985664854,16911.555555555555,253.66666666666666,39.8,10185.625,0.8122588941277326,0.28707779169400216,3.402939748158382,36.0,13.0,63.99999200000101,17.90999776125028,36.0533225,35413084.2,3.5999991000001694
2023,GlobalFoundries,USA,14,logic_mature,31827,2014,GFS,foundry,7.03,35.7,2.51,0.56,3.17,15.0,991098.0,23611.1,156.0,414.9333333333333,343.8,7427.86695652174,35640.01,1.38,7.0,7.428571428571429,3.0,3.0,1.0,1053770850.0,17562847.5,51618069.0,9,0.07965859464315866,0.45092454467645166,0.3570412009898718,0.02382314985687605,65860678.125,35638.630000000005,0.004446640316205534,61943.625,1475.69375,35.7,64729.59999999999,1.2034029389017786,0.20840786937636557,4.797317034829,52.0,14.428571428571429,119.487891964738,16.098006244949325,411.23959679999996,34055221.5,3.5920015519032353
2024,GlobalFoundries,USA,14,logic_mature,29517,2014,GFS,foundry,6.54,37.0,2.42,0.52,2.94,26.0,4904042.0,109819.4,145.5,804.6923076923077,1360.7692307692307,9161.659411764706,42124.09,1.91,6.0,6.666666666666667,4.0,2.0,0.0,1261097212.0,21018286.866666667,61310821.0,10,0.07951069120631633,0.44954121566648075,0.37003052446016443,0.02239364540645341,46707304.14814815,42122.17999999999,0.0049382716049382715,181631.1851851852,4067.385185185185,37.0,117082.73076923078,0.5909167937637689,0.2174869991201136,4.597156579444151,40.0,12.666666666666668,206.72779713642248,16.633024979659787,3946.244874,40292534.13333333,3.574333278336961
2025,GlobalFoundries,USA,14,logic_mature,31180,2014,GFS,foundry,7.24,37.3,2.7,0.58,3.26,30.0,4876006.0,112487.8,147.96666666666667,927.7333333333332,1270.2666666666669,11861.496,37949.43,1.8,7.0,6.857142857142857,6.0,1.0,0.0,1591280610.0,26521343.5,85348277.0,11,0.08011048617258477,0.45027618090107996,0.37292812528617053,0.023069655150207948,51331632.58064516,37947.63,0.005429417571569595,157290.51612903227,3628.6387096774192,37.3,137273.60888888888,0.7297708322408095,0.31255234789171027,3.1989582968036405,48.0,13.857142857142858,240.33145851775433,16.795301547610283,4523.633299733333,58826933.5,3.6071843763920244
2026,GlobalFoundries,USA,14,logic_mature,32198,2014,GFS,foundry,7.42,43.9,3.26,0.59,3.34,30.0,2935334.0,70687.7,147.96666666666667,927.7333333333332,1270.2666666666669,10463.3045,33556.33,2.09,3.0,8.0,2.0,1.0,0.0,1088320154.0,43532806.16,131937729.0,12,0.07951481408156144,0.4501347102244326,0.43935304051845814,0.024081646558229298,35107101.741935484,33554.240000000005,0.0059200789343857915,94688.19354838709,2280.248387096774,43.9,137273.60888888888,0.7297708322408095,0.31180384434637676,3.2065427759675766,24.0,11.0,238.54444224468435,19.76091377885259,2723.2071962666664,88404922.84,3.579237779515329
2018,GlobalFoundries,DEU,22,logic_mature,0,2018,GFS,foundry,5.98,41.5,2.48,0.48,2.69,0.0,0.0,0.0,0.0,0.0,0.0,6.297499999999999,8.43,4.13,1.0,5.0,1.0,0.0,0.0,937556570.0,15625942.833333334,44840672.0,0,0.08026754510576167,0.44983270069687276,0.414715649713102,0.0,937556570.0,4.3,0.0,0.0,0.0,41.5,0.0,0.0,0.6678154825026511,0.5892428914011648,5.0,6.0,0.0,18.66805707892022,0.0,29214729.166666664,3.610696659323282
2019,GlobalFoundries,DEU,22,logic_mature,17255,2018,GFS,foundry,5.47,40.0,2.19,0.44,2.46,0.0,0.0,0.0,0.0,0.0,0.0,4.458333333333333,6.97,2.85,2.0,6.0,2.0,0.0,0.0,824613952.0,13743565.866666667,38651660.0,1,0.08043874215013855,0.4497256947485019,0.40036555752000774,0.0,824613952.0,4.119999999999999,0.0004950495049504951,0.0,0.0,40.0,0.0,0.0,0.5593893768297783,0.7548091603053434,12.0,8.0,0.0,17.989027789940074,0.0,24908094.133333333,3.6175369198166663
2020,GlobalFoundries,DEU,22,logic_mature,33762,2018,GFS,foundry,4.97,41.3,2.06,0.4,2.24,4.0,40006.0,600.1,34.0,197.75,307.5,3.8054166666666656,4.82,2.71,3.0,8.0,3.0,0.0,0.0,880778716.0,14679645.266666668,41756367.0,2,0.08048288119056717,0.4507041346671762,0.4144868381314209,0.014999875021871173,176155743.2,2.1100000000000003,0.0009896091044037606,8001.2,120.02000000000001,41.3,6723.5,0.6410048622366289,0.6538516609392896,0.4390878349085235,24.0,11.0,32.193152476226864,18.614080761754376,7.9111865,27076721.733333334,3.6273967322515728
2021,GlobalFoundries,DEU,22,logic_mature,51656,2018,GFS,foundry,6.63,39.7,2.63,0.53,2.98,7.0,209085.0,3136.2000000000003,44.57142857142857,243.57142857142856,307.1428571428572,4.252083333333333,5.1,2.93,1.0,5.0,1.0,0.0,0.0,1111785028.0,18529750.466666665,52923444.0,3,0.07993965611769893,0.44947202873725056,0.3966816897916003,0.014999569555111295,138973128.5,2.1699999999999995,0.001483679525222552,26135.625,392.02500000000003,39.7,10856.326530612243,0.7904496986555398,0.6970628415300547,0.41316937723125735,5.0,6.0,55.957759282389254,17.84403954086885,50.92713214285714,34393693.53333333,3.5930639411780305
2022,GlobalFoundries,DEU,22,logic_mature,49978,2018,GFS,foundry,8.0,39.8,3.18,0.64,3.6,8.0,152204.0,2283.0,43.0,236.875,290.625,80.2238888888889,278.45,2.05,4.0,9.0,4.0,0.0,0.0,1148168388.0,19136139.8,54549224.0,4,0.07999999000000126,0.44999994375000707,0.3974999503125063,0.014999507243520253,127574265.33333333,276.4,0.001977261492832427,16911.555555555555,253.66666666666666,39.8,10185.625,0.8122588941277326,0.28707779169400216,3.402939748158382,36.0,13.0,63.99999200000101,17.90999776125028,36.0533225,35413084.2,3.5999991000001694
2023,GlobalFoundries,DEU,22,logic_mature,51299,2018,GFS,foundry,7.03,35.7,2.51,0.56,3.17,15.0,991098.0,23611.1,156.0,414.9333333333333,343.8,7427.86695652174,35640.01,1.38,7.0,7.428571428571429,3.0,3.0,1.0,1053770850.0,17562847.5,51618069.0,5,0.07965859464315866,0.45092454467645166,0.3570412009898718,0.02382314985687605,65860678.125,35638.630000000005,0.0024703557312252965,61943.625,1475.69375,35.7,64729.59999999999,1.2034029389017786,0.20840786937636557,4.797317034829,52.0,14.428571428571429,119.487891964738,16.098006244949325,411.23959679999996,34055221.5,3.5920015519032353
2024,GlobalFoundries,DEU,22,logic_mature,48963,2018,GFS,foundry,6.54,37.0,2.42,0.52,2.94,26.0,4904042.0,109819.4,145.5,804.6923076923077,1360.7692307692307,9161.659411764706,42124.09,1.91,6.0,6.666666666666667,4.0,2.0,0.0,1261097212.0,21018286.866666667,61310821.0,6,0.07951069120631633,0.44954121566648075,0.37003052446016443,0.02239364540645341,46707304.14814815,42122.17999999999,0.002962962962962963,181631.1851851852,4067.385185185185,37.0,117082.73076923078,0.5909167937637689,0.2174869991201136,4.597156579444151,40.0,12.666666666666668,206.72779713642248,16.633024979659787,3946.244874,40292534.13333333,3.574333278336961
2025,GlobalFoundries,DEU,22,logic_mature,58691,2018,GFS,foundry,7.24,37.3,2.7,0.58,3.26,30.0,4876006.0,112487.8,147.96666666666667,927.7333333333332,1270.2666666666669,11861.496,37949.43,1.8,7.0,6.857142857142857,6.0,1.0,0.0,1591280610.0,26521343.5,85348277.0,7,0.08011048617258477,0.45027618090107996,0.37292812528617053,0.023069655150207948,51331632.58064516,37947.63,0.0034550839091806516,157290.51612903227,3628.6387096774192,37.3,137273.60888888888,0.7297708322408095,0.31255234789171027,3.1989582968036405,48.0,13.857142857142858,240.33145851775433,16.795301547610283,4523.633299733333,58826933.5,3.6071843763920244
2026,GlobalFoundries,DEU,22,logic_mature,50852,2018,GFS,foundry,7.42,43.9,3.26,0.59,3.34,30.0,2935334.0,70687.7,147.96666666666667,927.7333333333332,1270.2666666666669,10463.3045,33556.33,2.09,3.0,8.0,2.0,1.0,0.0,1088320154.0,43532806.16,131937729.0,8,0.07951481408156144,0.4501347102244326,0.43935304051845814,0.024081646558229298,35107101.741935484,33554.240000000005,0.003946719289590528,94688.19354838709,2280.248387096774,43.9,137273.60888888888,0.7297708322408095,0.31180384434637676,3.2065427759675766,24.0,11.0,238.54444224468435,19.76091377885259,2723.2071962666664,88404922.84,3.579237779515329
